author_institute_type,question_type,collaborator_institute_type,clarity,interest,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143
nat,random,same,4.0,3.0,1.051761909564913,3.9161662656635845,0.9967156592891637,3.9794939221658012,0.917925356966025,4.055434404246503,2.199510221923795,2.5957455192556553,2.2933310336038293,2.6242096404421926,1.716833564797895,1.7796213727066734,1.7369587993080429,1.7857206669427999,0.7043106921612927,2.410616261014578,0.6718999825787648,2.4430453358676085,0.6293801735792701,2.4799611722956194,1.228571630168325,4.682712302160714,1.176645838810283,4.994538230355031,1.0081271525297337,5.398913234059637,0.5810749639385495,6.592387662480053,0.5168704418431086,6.781903261911766,0.44612010607118224,6.974540568643738,1.1437120332103539,5.004910085132312,1.0383180479465228,5.27944521567932,0.9123389518078753,5.597822787709319,0.2867422164216607,3.6668346147878275,0.26597391670617937,3.7508248279927785,0.23882378284922298,3.8508457438974553,3.730220854522298,1.1118132745427696,3.526806068837069,1.0615572593564384,3.223488139355245,1.0706279167679051,1.817870265098181,1.6127749728302514,1.7524633348811276,1.630538661246716,1.7027792335508358,1.6509868112979298,3.3453947868997878,1.1447938310457582,3.1301623518759496,1.1285921233667624,2.9643833206535666,1.1280250405155896,1.2282782591690933,4.682006330344777,1.201934653096628,4.834293598427735,1.7293407726855574,1.916705244093593,1.7231196549959797,1.9193203875610132,0.6006514799597723,2.3973370472078632,0.6094401351594559,2.4276453516725214,1.5985917208781035,1.8448294065573505,1.5986566933866109,1.8455928335323117,14.435437788805459,14.306794116280132,13.726168101029847,27.232801720304323,27.449183595702493,26.563082583810566,7.83906479380498,7.926779051092097,7.879355964515434,6.155222087018348,6.389669231862107,6.604621111683779,5.394381430731418,5.215595729685626,4.918538556731561,8.2774710044234,8.221813522169105,7.94744652557559,9.436424325131659,9.294744911912888,8.85497958968449,1.371302629660122,1.3309711016413421,1.3241850391337513,16.860022314670367,15.918816369931326,14.118810031132655,2.4147209928666937,2.285858503648967,2.1386988335915604,1.7119351455418184,1.6882356173854465,1.6739111249444836,3.484764680482403,3.5778086850928146,3.684648156081223,2.2381313854614686,2.1217924272141278,2.038541159378908,12.076756795320051,11.036258812467395,9.3089799816156,2.8192188865928327,3.012193299110812,3.256697678704967,5.413375660202537,4.830618811331461,4.204883011863963,3.975134524567202,4.087830544728481,4.201299332428427,10.819377285479462,9.554220489804587,8.282815871711612,3.017332604153651,3.185872177995921,3.3789288150618964,2.6209326592932483,2.4284905649735933,2.1831286723946484,2.2161735153669997,2.2664488582492837,2.326171380439686,1.9639797,0.9855691691844553,0.2725344046458252
nat,gpt,nat,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,random,same,4.0,4.0,6.1969574861592065,1.190541190383647,6.275430382473914,1.1634813143453273,6.351272724483099,1.1110217585430673,4.560749136636105,1.7547563167553806,4.765412578947924,1.9282236053683939,1.9283028368621526,1.6266760876804003,1.9377563368499704,1.6675275524043889,4.170829710571714,0.8029982802871243,4.208806709729553,0.7879816944249187,4.243848825425185,0.7599098711482328,7.8967407669890175,0.575939760789711,8.300272456582775,0.590008658429225,8.545470644663062,0.6122840863701395,6.729635637224111,0.41814702856570646,6.614112288519048,0.40250530227932846,6.433664341546967,0.3823792652007936,8.22913207935156,0.591659066049778,8.574211945379124,0.6265894248473851,8.820240833111104,0.6615987944899819,4.329905555384324,0.20500270204832527,4.309962655511405,0.19625598310036563,4.277424073011791,0.18512598261740085,1.587797664789087,2.445925233508755,1.5353016125597014,2.396681614261858,1.525604689412642,2.5256544563909413,1.394233415329644,1.8297501418680833,1.38389885084182,1.8495027965098318,1.3710718400212787,1.8828298674588806,1.594035292510764,2.4206626072971504,1.5951304917175957,2.559974649570679,1.6001247808363648,2.7732118377729718,7.894150059539116,0.5758209192083235,8.091251288099153,0.5826965882891816,1.9532197938747167,1.5652689455774025,1.954567973426244,1.562978664652519,4.631339042847718,0.3372078483984687,4.683332490934906,0.3388588303376228,1.9156088330125316,1.4604520462279398,1.9161935855890977,1.4577800518155755,13.489751881254806,13.709294594022493,13.418209201327254,13.276877450022676,13.692135657678687,13.391535755504494,5.47351188476677,5.59844780544038,5.594569551459757,5.081486104667156,5.245211770603835,5.334306384311778,9.662422724868376,9.600806631969007,9.323407321610205,5.20175103952439,5.270231149095977,5.177860581243543,5.493324133897646,5.555415473814458,5.424205112000323,1.7135390158696073,1.709162802879066,1.7345440677220902,11.62001815814807,11.824647809555689,12.438571540845896,2.0116164203509257,1.9588591077799045,2.0177431388591187,1.6088083661919166,1.6135798419923693,1.62406744978316,4.999230859497331,5.2105002480447205,5.366570647243124,2.0011233685807954,2.070152358938583,2.178479250860275,5.661439877835357,5.533940665277347,5.653791080598157,4.754219195262221,5.005873200160774,5.154743779979077,3.895516219595707,3.7617737975455174,3.604096866405959,4.0578934869894425,3.9866935866098645,3.8754882041593786,5.597023091554381,5.765645250423394,6.00643103623715,4.961133787532923,5.174093521019475,5.324028115398828,1.8738024827558342,1.7919268520054168,1.6922679803310718,2.616922502363369,2.6043098218767793,2.5838535538360277,1.9227512,0.9999999999999999,0.3490278770503748
nat,random,nat,1.0,1.0,1.526572089006075,12.255875847664045,1.4962369702480909,12.598563498835986,1.4443282861059874,12.993214979153295,2.1590780487266663,5.110626692117053,2.2895278312263767,5.415760185492293,1.7096459810442706,1.946917460549505,1.736300952659406,1.955599411998798,0.9698018645500577,13.045364010548143,0.9499911763616701,13.320772732657112,0.9189680078139613,13.598643317184026,1.6425891851287309,30.695866673433834,1.6195354551376753,32.12237009991985,1.4504883617191695,34.3189794454685,1.0276171935782727,43.26799140173947,0.9666690406052518,44.51654890702852,0.8966968086015686,45.852243578202355,1.5761006455161037,32.26781320235586,1.47765153673672,34.535269424045644,1.3672638092759715,37.11008149642587,0.5015536601947862,38.13279128739095,0.4845396385604054,39.33764685774434,0.45962312925699517,40.816711830757846,2.8512628536665985,0.700820834832604,2.6646244831597445,0.6509896280213889,2.4099093734932153,0.6420734129133273,1.83796111021459,1.0178657431889606,1.7990978760641676,1.020515026141815,1.7783935320408408,1.0240158925182135,2.6356568471008903,0.7097301600297172,2.445221626405419,0.703930820672118,2.3083739254863276,0.7055204549598618,1.6419951868248785,30.682109514686502,1.6299162942225562,31.379141838712336,1.7820984495935157,1.9922357852333732,1.7798731411771394,1.9924956752674026,0.7587176588965545,19.921607418665783,0.7839271448109184,20.05841971819421,1.6478652470173558,1.9850725661704391,1.6509514411714543,1.9852674836959612,12.763709152232046,12.945822982248844,12.970935561283014,4.687087850910996,4.729136203583908,4.705271165552096,3.2521430392324167,3.29020492482345,3.316223657785198,3.7496504859624946,3.851559522621142,3.9665355165395275,24.503310415995966,24.787127719128236,24.795557237085585,2.6381139822933077,2.626604537226054,2.587058089783105,2.6248570557031137,2.6107381631464945,2.5665954063806513,0.7676926763074975,0.7340484092904912,0.7324715842788652,15.121179719924802,14.21420845953038,12.794170537717648,1.7714230883982935,1.6517926259875888,1.5200502129237279,1.4250935380528647,1.4070848714225233,1.3987213925144872,19.18122033788982,20.394455444520904,21.777566380719314,1.6675058208578857,1.5689676061851747,1.5013036829015496,16.146514876552022,15.19030777938987,13.393714363240415,18.48039372953776,19.372919678233814,20.70167380918242,9.573425545676328,9.034390968901418,8.451771453402621,26.090105017432574,26.83260160758365,27.620313974732188,14.909721178556607,13.59680554238842,12.41292433897169,19.453441357405335,20.840249216129624,22.400195299658705,4.584390763233572,4.424117805128827,4.201492916684041,23.046821303944522,23.76990899216684,24.65605563526597,1.8754952,0.9999999999999999,0.6631243787227061
nat,gpt,soc,4.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,gpt,same,5.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,gpt,same,5.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,semnet,soc,4.0,2.0,1.051761909564913,18.13197563657034,0.9967156592891637,18.583123552723567,0.917925356966025,19.065707336179095,2.199510221923795,8.725262975940348,2.2933310336038293,9.469973919856608,1.716833564797895,1.9908794841182824,1.7369587993080429,1.9933646825686882,0.7043106921612927,15.686483304589164,0.6718999825787648,16.035875998120186,0.6293801735792701,16.38238218571167,1.228571630168325,243.8847998338508,1.176645838810283,230.39179140951822,1.0081271525297337,221.94034241748446,0.5810749639385495,190.88848183707987,0.5168704418431086,185.62219437895587,0.44612010607118224,180.7956820621504,1.1437120332103539,232.68551370224287,1.0383180479465228,222.03859430943302,0.9123389518078753,213.7414859906433,0.2867422164216607,289.425888157566,0.26597391670617937,274.0932672539124,0.23882378284922298,255.8820343955935,3.730220854522298,0.7336232053817956,3.526806068837069,0.6701059879273824,3.223488139355245,0.6623458117285087,1.817870265098181,0.5916497824634547,1.7524633348811276,0.6107139310533278,1.7027792335508358,0.6440689762753317,3.3453947868997878,0.6743017624948147,3.1301623518759496,0.6495395660799357,2.9643833206535666,0.6481936114298479,1.2282782591690933,243.97444035356187,1.201934653096628,237.32039714579594,1.7293407726855574,1.9999187843643658,1.7231196549959797,1.9999187843643658,0.6006514799597723,521.1758051903582,0.6094401351594559,515.3208306345605,1.5985917208781035,1.999983756872873,1.5986566933866109,1.999983756872873,16.47933958899558,16.172320402440093,15.463936177923049,7.665279707943883,7.511014187539655,7.1714075176938605,4.1589346436303565,4.146496738367193,4.094055123308413,7.0267349353493485,7.2228465191722,7.440783079348873,24.976159345935155,24.355373256370378,23.123396237444524,2.4470880495717404,2.36203959731356,2.228300652211617,2.424343152514961,2.334439687114995,2.1945796541276956,0.7759634159596452,0.7312063766639292,0.735764751104609,11.983071654915,10.75085272428448,9.267685034438946,2.226117716856113,2.0908429493962917,1.935352568513572,1.2023808255379886,1.1793076194198437,1.1713444749725275,132.52397226959377,126.33055104661621,121.49065598002191,2.00361494198156,1.8831193376529307,1.7995239276099264,12.076756795320051,11.036258812467395,9.3089799816156,146.83042422385125,138.94870321266026,133.87742433091734,5.413375660202537,4.830618811331461,4.204883011863963,115.10357602473465,111.88482740874801,108.90707006115548,10.819377285479462,9.554220489804587,8.282815871711612,140.28015989611086,133.988809648198,129.01752938189586,2.6209326592932483,2.4284905649735933,2.1831286723946484,174.92416631217043,165.62180349912137,154.57006194625782,2.2420015,1.0,0.5014367330806626
nat,random,nat,4.0,2.0,6.126272572462198,3.4443167108798884,6.187393629688451,3.504017891703344,6.212292511883062,3.5737183281254308,4.851860783655431,2.199510221923795,5.328286530810887,2.2438894026969476,1.9389583282573561,1.716833564797895,1.9536096289257607,1.7283093341130034,3.7039941916909243,2.384577904002151,3.724335909034288,2.422535194014882,3.7173012814913005,2.460595061680523,21.419267108942915,2.784732403859952,22.029697313729745,3.191257221592255,21.288808732403968,3.3682646356852746,16.907680674528407,4.445010712751733,16.460903288932652,4.609529863030822,15.864184239341425,4.762177549259256,21.584636472338097,3.10138492116235,21.102718335153366,3.3342692338946534,20.34870410594096,3.4936775877430106,9.492573283204191,2.0411991529309326,9.351615024215825,2.098509801534993,9.121491366651691,2.162556863881565,1.9644742895915699,1.1877465841954427,1.8780051327043437,1.2123434584986825,1.7822714338934407,1.1893974613852354,1.597800078839346,1.953483702890003,1.5873523361160138,1.9808515199272239,1.5853896361281774,2.0073456843493,1.9071423198488993,1.274361419071629,1.8093696101246068,1.273987516579828,1.731117800557573,1.2536347001945503,21.411347811279708,2.7866020413052657,21.708284984930266,2.9858849974044572,1.9865669338661078,1.86060960456107,1.986956768917152,1.8688529915779386,11.623133024484716,1.1749585967634142,11.991556518365726,1.2239378648015629,1.9697146894720172,1.733637079810605,1.9711034768413616,1.7390379195802776,32.592607213778,33.77200077471788,35.2392969516824,27.098782348493284,27.982301046570814,29.356673902261704,7.819752012667306,8.003385742206923,8.28332896030393,4.243724973146102,4.290400223568828,4.355247880621217,27.63519196260003,28.508794583629506,29.3334772477589,9.701154936055904,9.965376548217005,10.369306703405163,11.481985629313813,11.769656327816826,12.2336622732451,1.9246751051087203,1.908233414267334,1.8469537674530643,59.91934620614634,66.8051371583165,67.41511538303013,1.5720116205698487,1.5395684912385224,1.480049611395635,1.772135297034161,1.7806577846419456,1.7931840031493387,13.990935497088412,13.838895620768717,13.494409395538696,1.5858183200996654,1.5361871269804375,1.4867873111284626,27.373687586173503,29.93215075681441,31.102334648657518,12.895432918790503,13.286054399695571,12.841698129881115,41.41034168578367,43.08019934037887,44.88566913674396,10.195138487106366,9.921902548540931,9.55621176739781,29.338725654013405,30.68071820190692,31.71791373925109,13.012826658017381,12.734399255509423,12.282779441267053,18.6573347684923,19.16056776034211,19.768298780378586,5.737152534253242,5.650745680320961,5.509997952438851,1.9262261,1.0,0.44971469617522025
nat,semnet,nat,3.0,1.0,7.846395498450134,3.3728916410185135,7.80773527346671,3.334537446913708,7.714836698252192,2.9632713176196646,8.652485064185518,4.17260027394367,9.066834467846649,7.172839683875327,1.990595229393563,1.9108252320736787,1.9924225811953318,1.9812391881685063,6.800943191182457,2.182061530206898,6.7710218914893625,2.154705118308576,6.667822121307884,1.9436855553802068,11.128594155493257,8.7957759930644,11.315446574659399,13.171751738179712,11.285477039201913,13.921212577288967,8.54294345157639,3.6894173840771116,8.286275552826497,3.18207414222001,7.9611751116932306,2.103497083738978,11.240411803575057,11.871201060783726,11.31389229936762,10.235075393262877,11.114375355391802,6.350245089679622,6.256015472077601,1.9277447069807427,6.145984437020509,1.86390895495143,5.976978225803588,1.5594892612780236,1.5487031853122541,3.9723759346803624,1.4677602000949967,5.63369986869147,1.4418715922289607,6.816838644427567,1.2249886855030505,1.7168431906293538,1.215833785153743,1.5395432422866915,1.2141703529631735,1.2295427888390216,1.5069773728196778,5.164965970794439,1.4760330891869398,4.402930808719541,1.4429759834998164,3.159830710284919,11.130242670218594,8.80360883393729,11.219368119570563,10.98544214566896,1.9686263999545193,1.958677484589333,1.9690405996962534,1.9681959570856582,7.919115564732787,2.892611074543114,8.135140725344273,4.407693591630422,1.9532685232560973,1.8669606672676624,1.9548278634602734,1.9110201495992007,25.167447539654486,25.19456318853044,22.598317354366447,12.882991657600847,12.968713375790474,11.724076555727608,5.391709128831215,5.448544257086329,5.234688069458159,3.3463240083965946,3.3634003520343807,3.3682990910557695,34.660567990459334,34.234616927446815,30.20574050011823,6.39023641590827,6.46631723478295,6.094105535854558,6.9461023626106835,7.008114255282083,6.5128615504783625,2.2329211074588478,2.6484547724037055,2.8270104545223944,138.58363233660845,202.45953718831436,221.1534949774313,2.753360529678536,3.5378481880052464,4.113278197248948,1.4680111266962048,1.3750289365406536,1.2196911053228192,13.098630988955463,12.203382834770911,9.884697814644962,3.32562550706296,2.9290115574770987,2.292784606486413,86.46174540087647,106.1323576369048,104.20935452169022,6.6999509685693335,7.9438499603747745,8.3974642154278,34.37112852345033,29.739342717386904,19.826407804870662,5.1512974045902995,4.994599450734796,4.79562479462453,106.33293400408569,94.17939640980157,57.65172112166205,7.156844259314842,6.827348940822307,6.708801720590889,17.620318083458372,17.0185308662042,14.25555562335688,3.781031122874024,3.713732325259584,3.610499255237297,2.3588965,1.0,0.37004842791651565
nat,random,soc,3.0,2.0,14.549619801036082,1.445154910925751,14.919320893850132,1.4365115961116974,15.375147236398766,1.4025112309873924,6.841123704954157,1.6253733625245692,6.891402707943845,1.8407499506869873,1.9775032689293344,1.5953999463976805,1.9782342096500418,1.6488398346449658,11.068876696439379,1.3071011542480475,11.321867960811815,1.3041709739434408,11.679885234919302,1.3027478778966197,128.97111183767868,0.5582646263883622,129.90795316394457,0.6238766879130844,131.46325638509234,0.5590954171699812,159.86063225853846,0.4270762521194291,162.92892553911068,0.4140576365536236,166.48726111220586,0.39135823814074,130.0175688918282,0.5816121250765491,130.44934231706733,0.5917756451860489,131.84000894848367,0.5624329796559131,122.75215223112774,0.8353778368954882,124.06724592756187,0.8407982792861135,125.53344065103921,0.8279975490291457,0.9147218001737292,0.5818122519138159,0.834744301910259,0.5915368557089652,0.7997114075193406,0.5156383604424548,1.1682472591096271,0.4586113869990401,1.1842607723405696,0.44409437951872194,1.208942646208929,0.43085342565499873,0.8883727920332675,0.5839461858620115,0.8430634502369768,0.5643399336630937,0.8149735397233213,0.5271053743915228,128.93119836339713,0.5583082996223151,129.37483281960806,0.5913969398411494,1.9994639768048144,1.5577971070990586,1.9995289493133217,1.5664465722940981,102.87473812468907,0.7534487862653284,104.02207452192623,0.8850790344639401,1.9989929261181363,1.6465414321565188,1.9990578986266436,1.6766886761039235,19.163867326558726,19.564789912147354,19.570054840624287,9.401804770939856,9.500273116197425,9.32144085802448,4.60599759131748,4.663372230974554,4.6675933127683376,5.947027665625015,6.06280197887089,6.162992755236181,27.537793511629104,28.18142731031455,28.49160816487145,3.413092395311175,3.420790621150972,3.3588365511086367,3.4563711075563184,3.4594326329880887,3.385689427847259,0.9612476562902303,0.9053285498533151,0.8831049830807931,6.750069906928655,7.059823283967277,6.170784900171213,0.746321090639114,0.7105533453955587,0.6551143419827832,0.8118229370705066,0.8126058359612203,0.8184449513254791,74.01778879042737,74.2098160988307,74.93767943580326,0.7338763678363448,0.7011951168714694,0.6685264187017856,5.487694778853673,5.8516032333361245,5.1626503989980295,77.6468360334432,78.34715602803972,79.30041905533557,3.9787021154783964,3.869740743887437,3.6887277320974117,96.3941368355445,98.206331278577,100.28801353786727,5.501980247028924,5.44530166434618,5.106138241096459,78.38427525311586,78.71943231677898,79.58058375698305,7.63567040421237,7.6769583783962085,7.56886591608522,74.1893478456389,74.9680618993698,75.83069184044348,1.991021,0.9999999999999999,0.6695996458076693
nat,random,soc,3.0,2.0,1.526572089006075,0.6121091479311632,1.4962369702480909,0.5957024329448075,1.4443282861059874,0.566580099744103,2.1590780487266663,0.9541992874522346,2.2895278312263767,1.0344710466670672,1.7096459810442706,1.367021578994388,1.736300952659406,1.4033493328135533,0.9698018645500577,0.5673601528594601,0.9499911763616701,0.5575979806423825,0.9189680078139613,0.5394141438800353,1.6425891851287309,0.14814159256723644,1.6195354551376753,0.12888241084129304,1.4504883617191695,0.12463351528749973,1.0276171935782727,0.07982266562624409,0.9666690406052518,0.07305589284001535,0.8966968086015686,0.06702984194729206,1.5761006455161037,0.13441749449446203,1.47765153673672,0.12255153749470417,1.3672638092759715,0.11497583280286548,0.5015536601947862,0.3485372892879023,0.4845396385604054,0.35835017873388253,0.45962312925699517,0.36274178338419716,2.8512628536665985,0.37004408031543107,2.6646244831597445,0.2867219164095071,2.4099093734932153,0.2623769010373695,1.83796111021459,0.20544677928136545,1.7990978760641676,0.18384588751898095,1.7783935320408408,0.16844368462807102,2.6356568471008903,0.32346617280732254,2.445221626405419,0.2742121210937123,2.3083739254863276,0.24596012041732582,1.6419951868248785,0.14803402368001867,1.6299162942225562,0.13867603821527782,1.7820984495935157,1.2015447213897619,1.7798731411771394,1.172250241616516,0.7587176588965545,0.20021715998659076,0.7839271448109184,0.25287972413255433,1.6478652470173558,1.3206718157379658,1.6509514411714543,1.3802922138570117,1.47649025565973,1.4140822026764122,1.3051591463586074,1.2558158151934486,1.1933379768238823,1.0925071887870557,1.6833757481884513,1.6527751248692075,1.5979516569714747,1.0817649887554766,1.05670220484509,1.017438381716652,1.2237967034470913,1.1720187217663836,1.0812311899047826,1.9666521119284088,1.9330786051295912,1.8689572319272192,1.9275699589626156,1.893061735275909,1.8273475274204498,1.9319975767720055,1.797027100565778,1.6189335451962545,3.31658357083587,2.694406048389925,2.3321107506979355,1.6064648184244397,1.470319541439901,1.3309410979267189,1.0196862514463627,0.989557881664019,0.9716934430901839,0.9694453627018419,0.9062100332027377,0.838924097830681,1.4749728057812317,1.3548735822403448,1.2723840408462643,1.4562195160413962,1.2088426232462983,1.1508577027593725,0.9889179934225898,0.9767377124053592,0.8749542501996079,0.7436391206820131,0.6827729768666376,0.6317864625610997,0.6196414400021959,0.5826652310159324,0.5401490845584191,1.271573214651107,1.127674138867769,1.0438265854107474,0.9501908694165149,0.8916862903854745,0.8253007031764887,3.1857630727555333,3.2719374846564273,3.315884115618287,0.30313064401007384,0.29278475027569745,0.2776434685185934,0.44803572,1.0,0.7798216438828003
nat,gpt,nat,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
